服务器抽测报告 | 时间: 2026-03-06 10:35:49.427373
🔴 [无流] 183.7.146.14:8888     | 抽测3频道均无视频数据
🔴 [无流] 183.7.146.158:8888    | 抽测3频道均无视频数据
🔴 [无流] 183.7.146.64:8880     | 抽测3频道均无视频数据
🔴 [无流] 183.7.146.87:9999     | 抽测3频道均无视频数据
🔴 [无流] 183.7.147.48:5000     | 抽测3频道均无视频数据
🔴 [无流] 218.18.7.92:8000      | 抽测3频道均无视频数据
🔴 [无流] 219.128.39.36:7788    | 抽测3频道均无视频数据
🔴 [无流] 219.128.39.46:7788    | 抽测3频道均无视频数据
🔴 [无流] 219.128.39.67:8081    | 抽测3频道均无视频数据
🔴 [无流] 219.128.39.73:8081    | 抽测3频道均无视频数据
🔴 [无流] 219.128.40.32:9000    | 抽测3频道均无视频数据
🔴 [无流] 219.128.40.32:9999    | 抽测3频道均无视频数据
🔴 [无流] 59.34.28.189:4022     | 抽测3频道均无视频数据
🔴 [无流] 59.34.28.189:8000     | 抽测3频道均无视频数据
🔴 [无流] 59.34.28.198:8888     | 抽测3频道均无视频数据
🔴 [无流] 59.34.28.199:54321    | 抽测3频道均无视频数据
🔴 [无流] 59.34.28.216:10000    | 抽测3频道均无视频数据
🔴 [无流] 59.34.28.245:9876     | 抽测3频道均无视频数据
🔴 [无流] 59.35.152.127:9876    | 抽测3频道均无视频数据
🔴 [无流] 61.142.117.179:500    | 抽测3频道均无视频数据
🟢 [顺畅] 113.101.244.40:10000  | 获取数据成功 (1.26s)
🟢 [顺畅] 113.102.83.19:4022    | 获取数据成功 (1.19s)
🟢 [顺畅] 113.110.202.93:55555  | 获取数据成功 (1.21s)
🟢 [顺畅] 113.78.253.186:8888   | 获取数据成功 (2.05s)
🟢 [顺畅] 113.89.245.247:4200   | 获取数据成功 (1.38s)
🟢 [顺畅] 113.95.132.166:554    | 获取数据成功 (7.25s)
🟢 [顺畅] 116.30.248.52:9876    | 获取数据成功 (1.88s)
🟢 [顺畅] 14.117.232.247:4022   | 获取数据成功 (1.18s)
🟢 [顺畅] 14.118.74.55:10001    | 获取数据成功 (1.87s)
🟢 [顺畅] 183.0.203.228:9999    | 获取数据成功 (1.19s)
🟢 [顺畅] 183.30.201.174:10002  | 获取数据成功 (1.21s)
🟢 [顺畅] 183.31.11.209:8000    | 获取数据成功 (1.17s)
🟢 [顺畅] 183.7.146.16:8888     | 获取数据成功 (1.39s)
🟢 [顺畅] 59.35.152.62:8889     | 获取数据成功 (1.18s)
